id,outage,outage_label,snapshot,snapshot_label,lastUpdateTime,currentEtor,autoEtor,estCustAffected,hazardFlag,latitude,longitude,regionName,regionName_label,cause,cause_label,crewCurrentStatus,crewCurrentStatus_label
1569924030:631014,631014,631014,19,2019-10-01 03:00:30-07:00,1569863082,1570138200,,1,0,39.0775,-121.52568,17,Olivehurst,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,4,PG&E is assessing the cause at the outage location.
1569924030:631133,631133,631133,19,2019-10-01 03:00:30-07:00,1569884761,1569876300,1569876300,1,0,38.17765,-121.71222,21,Rio Vista,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569924030:631354,631354,631354,19,2019-10-01 03:00:30-07:00,1569906909,1569927600,,1,0,35.30441,-120.77233,28,San Luis Obispo,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569924030:631639,631639,631639,19,2019-10-01 03:00:30-07:00,1569882840,1569931200,,7,1,35.35389,-118.95864,2,Bakersfield,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569924030:632153,632153,632153,19,2019-10-01 03:00:30-07:00,1569918862,1569942000,,1,0,37.89203,-122.03894,33,Walnut Creek,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:632414,632414,632414,19,2019-10-01 03:00:30-07:00,1569918876,1569942000,,1,0,38.31483,-122.33439,15,Napa,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:632633,632633,632633,19,2019-10-01 03:00:30-07:00,1569899919,1569978000,,1,1,38.37341,-121.54748,5,Clarksburg,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:632634,632634,632634,19,2019-10-01 03:00:30-07:00,1569900004,1569934800,,1,0,40.18335,-122.2206,20,Red Bluff,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569924030:633373,633373,633373,19,2019-10-01 03:00:30-07:00,1569908835,1569973560,,1,0,38.36723,-121.54198,5,Clarksburg,4,Our preliminary determination is that your outage was caused by an emergency issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:633394,633394,633394,19,2019-10-01 03:00:30-07:00,1569918621,1569952800,,1,0,36.45004,-121.35438,31,Soledad,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:633433,633433,633433,19,2019-10-01 03:00:30-07:00,1569915690,1569956400,,1,0,38.65738,-121.77805,34,Woodland,2,Our preliminary determination is that your outage was caused by an equipment issue.,3,PG&E is sending a repair crew to the outage location.
1569924030:633435,633435,633435,19,2019-10-01 03:00:30-07:00,1569922273,1569945600,,13,0,36.81337,-120.25931,8,Firebaugh,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569924030:633444,633444,633444,19,2019-10-01 03:00:30-07:00,1569908466,1569931200,,5,0,37.04293,-122.09002,7,Felton,2,Our preliminary determination is that your outage was caused by an equipment issue.,2,PG&E repair crew is on-site working to restore power.
1569924030:633463,633463,633463,19,2019-10-01 03:00:30-07:00,1569904577,1569934800,,296,0,37.75335,-122.42778,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569924030:633467,633467,633467,19,2019-10-01 03:00:30-07:00,1569905941,1569931200,,48,0,37.76364,-122.38797,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569924030:633470,633470,633470,19,2019-10-01 03:00:30-07:00,1569904626,,,97,0,37.75354,-122.42749,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,3,PG&E is sending a repair crew to the outage location.
1569924030:633477,633477,633477,19,2019-10-01 03:00:30-07:00,1569906944,,,100,0,37.75326,-122.42691,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569924030:633478,633478,633478,19,2019-10-01 03:00:30-07:00,1569923703,1569943800,,1,0,37.25687,-120.43449,13,Merced,2,Our preliminary determination is that your outage was caused by an equipment issue.,4,PG&E is assessing the cause at the outage location.
1569924030:633479,633479,633479,19,2019-10-01 03:00:30-07:00,1569906271,1569934800,,45,0,37.75334,-122.42578,25,San Francisco,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,1,PG&E has assigned a crew to assess the outage.
1569924030:633480,633480,633480,19,2019-10-01 03:00:30-07:00,1569917821,1569935760,,1,1,37.70999,-122.17583,27,San Leandro,4,Our preliminary determination is that your outage was caused by an emergency issue.,2,PG&E repair crew is on-site working to restore power.
1569924030:633481,633481,633481,19,2019-10-01 03:00:30-07:00,1569906847,1569934800,,4,0,37.69717,-122.08699,4,Castro Valley,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
1569924030:633483,633483,633483,19,2019-10-01 03:00:30-07:00,1569911451,1569934800,,17,0,37.50476,-122.25824,24,San Carlos,4,Our preliminary determination is that your outage was caused by an emergency issue.,4,PG&E is assessing the cause at the outage location.
1569924030:633484,633484,633484,19,2019-10-01 03:00:30-07:00,1569909863,,,1,0,37.75475,-122.42896,25,San Francisco,1,Unknown - PG&E will be assessing the cause.,1,PG&E has assigned a crew to assess the outage.
1569924030:633485,633485,633485,19,2019-10-01 03:00:30-07:00,1569910961,1569942000,,6,0,38.1891,-120.82691,32,Valley Springs,3,Our preliminary determination is that your outage was caused by scheduled maintenance work.,2,PG&E repair crew is on-site working to restore power.
